Id,Sales
1102,8107.839070117881
1103,15326.963884913706
1104,7363.14967845624
1105,6713.960099286106
1106,4852.219956188092
1107,4857.882548779228
1108,7167.562230659008
1109,4281.091008981621
1110,6542.347909691624
1111,10717.813987708061
1112,5774.497779688079
1113,16570.28993680859
1114,14818.464169205135
1115,4789.87271211106
1116,7831.258936293066
1117,5452.906548789115
1118,6786.614125546591
1119,5715.2294768735965
1120,12464.557783855538
1121,7396.673244184963
1122,9563.455635391294
1123,4847.557816544863
1124,7148.581758537671
1125,4601.025991887937
1126,9027.28289571968
1127,7061.185923235135
1128,6036.164745560992
1129,6397.472703947451
1130,5254.977724610476
1131,8552.188964897217
1132,9405.109887034658
1133,5509.980473414406
1134,10785.845744823013
1135,6701.640661875326
1136,11197.561295861837
1137,5622.190721216123
1138,5753.670249872274
1139,5657.665958132083
1140,11029.106682738531
1141,6856.830502937368
1142,7507.9886078535565
1143,7324.384423614251
1144,8973.425802811014
1145,4574.830732903105
1146,7969.603524083629
1147,6113.489694394207
1148,4251.294414055859
1149,16135.81130092806
1150,17845.486739477816
1151,8292.22162484964
1152,8059.098492219874
1153,9596.458443273448
1154,10523.91550732902
1155,11152.412216976118
1156,5915.431000012935
1157,7812.727190984951
1158,6058.760569426391
1159,8403.632359150104
1160,4171.705749464254
1161,5876.095813646889
1162,5904.136237304508
1163,5698.749047877105
1164,7967.797638147158
1165,5362.668014354101
1166,5180.67957522452
1167,6139.148261682936
1168,3875.965862759817
1169,4849.81770305554
1170,5914.0523250875185
1171,7430.915311962588
1172,9331.09039741371
1173,8274.627811894927
1174,7313.572860060277
1175,5969.293228181344
1176,6228.342168730919
1177,11430.704892749734
1178,8834.09924506091
1179,5526.031614038909
1180,4244.468282129469
1181,7276.91172848801
1182,4662.187722113781
1183,6976.300338007534
1184,3355.574165189172
1185,5925.606885102303
1186,8444.251908987382
1187,6263.698499934179
1188,5693.0042743639
1189,9042.462586821308
1190,9105.558332176948
1191,12441.749740439553
1192,6109.779737391249
1193,9652.754136983986
1194,3586.238216096372
1195,5543.150125180744
1196,6392.618453679985
1197,4436.636533739178
1198,8317.053542577003
1199,5481.229996020721
1200,5160.682644265563
1201,8861.001316687707
1202,12320.070612394786
1203,8303.799415497786
1204,5635.570374421232
1205,5665.674769622559
1206,9452.87745508982
1207,7406.153207056951
1208,6618.034905606235
1209,4723.557649128511
1210,7364.775249935096
1211,10136.006365962872
1212,4916.963725397
1213,6726.708795004915
1214,7967.648184744186
1215,8806.35228906021
1216,13551.16781834492
1217,5622.96206136718
1218,15171.37990608134
1219,7405.81034876715
1220,5354.169564495918
1221,3833.3285556359706
1222,6710.231971455825
1223,6371.757778468259
1224,5329.39963743704
1225,6958.714031207983
1226,4509.005022388021
1227,4571.597577269796
1228,7163.343959143071
1229,3882.694715093141
1230,7884.242839341541
1231,6889.249977654535
1232,8002.449708681671
1233,8564.1335849481
1234,5438.082525981273
1235,9438.419832334826
1236,6767.939259535889
1237,5221.760238804196
1238,4927.141356114683
1239,6419.677788726082
1240,11292.690551535276
1241,6640.464480829838
1242,5227.654548035517
1243,8934.424144239314
1244,8637.966216343342
1245,6734.931741340228
1246,6935.254716046513
1247,9022.745317168727
1248,5489.477518863533
1249,5254.73531077247
1250,6050.4995965130975
1251,8600.230265938117
1252,5987.714103853673
1253,6144.633118268253
1254,5988.820558485841
1255,5226.452969634527
1256,4052.2781999359127
1257,5318.878847376092
1258,8319.932620993577
1259,8448.645271462174
1260,11026.000764516488
1261,12023.513938297203
1262,7893.925808367848
1263,6280.323632522253
1264,4924.7327284079765
1265,10296.568944651597
1266,9651.97898224258
1267,8040.692128616931
1268,8771.61045601497
1269,8141.752765384732
1270,5697.395973956039
1271,4010.0231432757887
1272,11625.342189884033
1273,5715.006507187153
1274,6643.278129057359
1275,7214.355493009876
1276,3478.0653089622947
1277,11777.101378027935
1278,5790.817689330948
1279,5436.423649940107
1280,4706.0279883759
1281,6025.095483951887
1282,6609.571649638277
1283,9738.810734817594
1284,6150.241646658719
1285,4488.767707636713
1286,5931.481966489725
1287,4893.492870987705
1288,3536.9766395156475
1289,7279.010464759143
1290,18037.88462522102
1291,5419.824278166716
1292,5606.740948529101
1293,7374.949384441289
1294,4916.294496686941
1295,5785.556545170522
1296,4725.259675658706
1297,4502.028868071234
1298,7081.563309230605
1299,7063.029620400182
1300,4632.9999897573925
1301,9218.80858328645
1302,6234.030149238218
1303,5090.395029676133
1304,8685.708820801632
1305,9234.50659160996
1306,10224.879358742839
1307,6312.280735586755
1308,7451.093718090911
1309,4962.059791967691
1310,6070.531159861524
1311,15657.273138219698
1312,9144.977775033232
1313,6050.634526235754
1314,5606.560290533242
1315,4746.842416505266
1316,6191.76322477182
1317,4677.003539354641
1318,9655.37034788657
1319,4995.719226764597
1320,6209.07901533981
1321,6920.256016856751
1322,4934.867838637876
1323,6681.056756869525
1324,7417.86291698437
1325,8519.190596867047
1326,7292.862134013185
1327,4404.438843612098
1328,6114.58185321094
1329,7015.814823463006
1330,9967.47510747326
1331,8893.704615683726
1332,6675.666583801743
1333,5022.868086287378
1334,7466.108822121085
1335,6304.422077207867
1336,0.0
1337,7555.068112253109
1338,7348.767784468436
1339,6969.104898811522
1340,6161.1796099721605
1341,6726.551046098078
1342,9525.252473776281
1343,5396.726398250172
1344,6832.794533852737
1345,6656.227723688784
1346,6319.813768203745
1347,8808.740243940085
1348,6176.065152558996
1349,5285.5853503734215
1350,11789.50481813749
1351,6290.40679292643
1352,3960.0631610999426
1353,8487.283906696073
